symbol,date,open,high,low,close,volume,delivery_qty,delivery_percentage
SYM137,2023-02-10,96.72,97.91,96.37,96.37,1244698,725465,58.284436655040814
SYM137,2023-02-13,96.0,97.22,95.35,95.35,971336,476885,49.095788269261654
SYM137,2023-02-14,95.93,95.97,94.77,94.77,846670,762003,90.0
SYM137,2023-02-15,95.24,95.39,93.88,95.39,954950,494711,51.805011632376555
SYM137,2023-02-16,95.03,96.08,94.42,96.03,1176379,733256,62.331628281952526
SYM137,2023-02-17,96.2,96.46,95.49,95.49,520824,384764,73.8760304491223
SYM137,2023-02-20,95.08,95.79,94.71,95.79,1064092,491272,46.16827957988295
SYM137,2023-02-21,95.76,97.23,94.95,94.95,805687,495867,61.545901831177886
SYM137,2023-02-22,95.02,95.7,93.48,93.48,1363561,979883,71.862061184844
SYM137,2023-02-23,93.61,94.0,93.29,93.29,829747,576764,69.51083123226081
SYM137,2023-02-24,92.8,93.25,92.68,92.68,1478023,895346,60.577325838388894
SYM137,2023-02-27,92.53,94.09,91.5,94.09,798983,480312,60.115492189821616
SYM137,2023-02-28,94.6,95.32,94.45,94.45,903187,615442,68.14117093389572
SYM137,2023-03-01,93.65,94.1,93.26,94.1,953332,541314,56.78127316665014
SYM137,2023-03-02,93.78,93.96,92.81,93.62,663855,380879,57.373896064937085
SYM137,2023-03-03,94.35,96.16,93.09,93.09,756586,537976,71.10584216318607
SYM137,2023-03-06,93.25,94.15,93.1,93.1,1052373,853796,81.13055984840814
SYM137,2023-03-07,93.02,94.49,92.25,94.17,1006337,244164,24.26266616074688
SYM137,2023-03-08,93.76,93.82,93.41,93.82,906714,185142,20.419082285613293
SYM137,2023-03-09,94.26,97.03,94.17,94.17,814182,426049,52.32854200819397
SYM137,2023-03-10,94.23,94.77,93.12,94.77,1112237,275588,24.777874803541145
SYM137,2023-03-13,95.63,96.33,94.3,94.39,917493,367795,40.08695882955956
SYM137,2023-03-14,95.13,96.01,94.96,96.01,744035,451857,60.730641806358165
SYM137,2023-03-15,95.61,95.97,95.34,95.34,1036797,296962,28.642273631974582
SYM137,2023-03-16,95.4,95.55,94.1,95.55,738225,429634,58.19835752111978
SYM137,2023-03-17,95.23,95.25,94.96,94.96,1264320,840406,66.47105044790553
SYM137,2023-03-20,94.67,95.9,94.56,95.34,1230829,783513,63.65738276710837
SYM137,2023-03-21,95.86,95.89,95.83,95.83,499696,344180,68.87806963821495
SYM137,2023-03-22,96.07,97.51,95.2,96.5,1045904,491433,46.98648380828791
SYM137,2023-03-23,96.78,98.72,95.75,96.88,1046589,502808,48.04257532746037
SYM137,2023-03-24,96.95,97.33,96.59,97.33,793213,508228,64.07219420996465
SYM137,2023-03-27,97.45,98.7,95.4,98.7,1168820,621470,53.170720401041514
SYM137,2023-03-28,98.96,99.52,98.52,98.52,1183016,755955,63.90071163783745
SYM137,2023-03-29,98.52,98.67,97.85,98.67,814418,363105,44.58467818134039
SYM137,2023-03-30,98.82,99.12,98.14,98.95,1065802,546145,51.242665697083446
SYM137,2023-03-31,98.92,100.2,97.8,100.2,1081427,549836,50.84360588919315
SYM137,2023-04-03,100.0,101.01,99.9,99.9,1260736,1134662,90.0
SYM137,2023-04-04,99.71,101.56,98.08,100.62,887412,377894,42.583925434150295
SYM137,2023-04-05,100.11,100.14,98.94,100.14,846163,465936,55.064664462393395
SYM137,2023-04-06,100.17,100.39,99.65,100.01,1085772,772935,71.18760866400106
SYM137,2023-04-07,100.38,100.77,100.35,100.77,1439484,592067,41.13051727960849
SYM137,2023-04-10,100.76,102.14,100.09,102.07,1185756,684122,57.69502664884249
SYM137,2023-04-11,101.27,101.47,101.15,101.47,803458,484282,60.27476459275905
SYM137,2023-04-12,100.79,101.59,99.34,99.34,1345860,532522,39.56744949178935
SYM137,2023-04-13,98.96,99.27,98.2,98.42,824076,407858,49.492812758156994
SYM137,2023-04-14,98.8,99.37,97.34,99.37,1329892,653557,49.143665488100204
SYM137,2023-04-17,99.52,100.85,99.41,100.85,613304,157498,25.680283718719277
SYM137,2023-04-18,101.82,104.24,101.05,101.05,686533,477421,69.54099072608916
SYM137,2023-04-19,102.12,103.58,101.91,103.58,1007559,456261,45.283826756755474
SYM137,2023-04-20,104.45,104.63,103.77,103.77,436311,235699,54.020898791769454
SYM137,2023-04-21,103.26,104.92,103.26,104.92,937529,177293,18.91074425261153
SYM137,2023-04-24,105.11,105.61,104.81,104.81,1081535,469660,43.42536824056365
SYM137,2023-04-25,104.98,106.97,104.28,104.28,930112,477062,51.29089257397394
SYM137,2023-04-26,104.3,106.34,101.23,102.18,755487,353620,46.80699400085187
SYM137,2023-04-27,100.97,101.2,100.08,101.2,1126575,667345,59.23665541004199
SYM137,2023-04-28,100.92,100.94,100.51,100.51,783630,506359,64.6171530079722
SYM137,2023-05-01,100.54,101.53,99.38,100.96,1081554,625954,57.875444700571535
SYM137,2023-05-02,100.1,102.18,99.92,99.92,1293658,848965,65.62519759047
SYM137,2023-05-03,100.24,101.49,99.07,99.29,1268618,545100,42.96808645422017
SYM137,2023-05-04,98.49,98.72,98.11,98.72,578957,329256,56.87057545522665
SYM137,2023-05-05,98.73,99.39,98.49,99.39,1107131,664013,59.97603102110059
SYM137,2023-05-08,99.09,99.95,97.83,99.14,1665496,1115732,66.99098838748468
SYM137,2023-05-09,100.05,102.47,98.45,98.8,827266,297695,35.985500100623774
SYM137,2023-05-10,98.87,99.1,97.61,99.1,471869,229498,48.63596790242155
SYM137,2023-05-11,99.88,101.51,97.2,101.51,1051179,946061,90.0
SYM137,2023-05-12,101.53,101.56,101.32,101.32,1044714,780904,74.74815573069203
SYM137,2023-05-15,101.33,102.78,100.58,100.58,1027313,635699,61.87984600911836
SYM137,2023-05-16,100.62,101.6,100.49,101.21,1052243,638722,60.7010800871249
SYM137,2023-05-17,101.01,101.34,100.09,101.34,1025116,491598,47.955405160220735
SYM137,2023-05-18,101.88,102.55,101.51,101.51,945011,576074,60.95957524435701
SYM137,2023-05-19,102.47,103.79,101.07,101.07,901268,609094,67.58196461999631
SYM137,2023-05-22,100.54,100.56,99.82,100.26,1317581,828904,62.911118054106694
SYM137,2023-05-23,99.84,101.02,99.02,99.07,1470294,1028115,69.92581577045885
SYM137,2023-05-24,97.99,99.65,97.87,97.87,1349248,905432,67.10644745506073
SYM137,2023-05-25,97.23,97.4,97.16,97.4,1208349,708872,58.664576902593225
SYM137,2023-05-26,96.28,96.65,94.47,94.47,1006582,127869,12.703307714486158
SYM137,2023-05-29,95.12,96.0,95.01,96.0,1146235,492515,42.96806862147068
SYM137,2023-05-30,95.4,96.32,94.56,95.63,1060264,257921,24.326181736977734
SYM137,2023-05-31,95.73,96.35,94.63,96.09,953115,678289,71.16555578406346
SYM137,2023-06-01,95.62,96.38,95.47,96.38,1034650,557963,53.92773110922677
SYM137,2023-06-02,97.0,98.15,96.9,98.15,949609,628129,66.14607682816968
SYM137,2023-06-05,98.1,98.87,97.22,97.82,939858,567301,60.36034040216633
SYM137,2023-06-06,98.39,99.37,98.07,99.37,1443453,990883,68.64672602950145
SYM137,2023-06-07,98.86,99.09,98.52,99.09,1075451,748827,69.62914107034592
SYM137,2023-06-08,98.9,99.47,97.59,97.59,1121449,784928,69.9923774913998
SYM137,2023-06-09,96.89,97.99,95.68,95.68,1327816,829690,62.4853803096219
SYM137,2023-06-12,95.65,96.21,95.59,96.21,520630,251226,48.25426744667935
SYM137,2023-06-13,96.17,96.3,95.76,96.3,763555,295973,38.76254951132684
SYM137,2023-06-14,96.41,96.8,93.69,96.8,1697483,1455164,85.72480682537592
SYM137,2023-06-15,96.34,97.27,95.95,97.27,765074,174442,22.80071934815684
SYM137,2023-06-16,97.25,98.53,97.08,97.08,1030620,738477,71.65371957101677
SYM137,2023-06-19,98.03,98.32,97.81,97.81,1457606,897936,61.60352562907808
SYM137,2023-06-20,97.82,98.9,97.38,97.38,1168602,837137,71.63579163627095
SYM137,2023-06-21,97.19,97.83,95.62,95.62,1091346,807332,73.9758319443825
SYM137,2023-06-22,96.09,96.47,95.08,96.3,850882,550031,64.64247226846551
SYM137,2023-06-23,95.97,96.58,94.51,94.51,611865,266611,43.573617088068524
SYM137,2023-06-26,94.19,94.9,94.09,94.09,1130561,477846,42.26632045953197
SYM137,2023-06-27,93.81,94.22,92.84,94.22,671806,358443,53.35516867897557
SYM137,2023-06-28,94.51,95.02,93.69,93.69,845798,556957,65.84999992055575
SYM137,2023-06-29,94.19,94.58,93.94,93.94,1348898,1069575,79.2925043623158
SYM137,2023-06-30,94.53,95.15,93.89,95.15,1122188,580781,51.75436342958954
SYM137,2023-07-03,95.78,96.03,95.63,96.03,1420052,470367,33.1232405762767
SYM137,2023-07-04,96.11,97.49,94.89,95.61,1106729,599814,54.197017102181654
SYM137,2023-07-05,94.87,95.92,94.18,94.18,1523518,864820,56.76471558409288
SYM137,2023-07-06,94.06,94.56,93.61,93.61,1074488,584684,54.415182370619064
SYM137,2023-07-07,93.27,93.81,92.93,93.81,1058988,785370,74.16234988444857
SYM137,2023-07-10,93.98,95.67,93.48,93.48,462675,280338,60.59082352428359
SYM137,2023-07-11,94.2,94.49,93.91,93.91,1364273,858417,62.921246845403275
SYM137,2023-07-12,94.43,95.31,94.23,94.23,868240,319862,36.84036190952351
SYM137,2023-07-13,93.79,93.89,92.07,93.89,814844,611352,75.02699467090977
SYM137,2023-07-14,94.41,94.78,93.81,94.78,1113679,224922,20.19636701745462
SYM137,2023-07-17,94.39,94.84,94.14,94.14,906182,464170,51.22260556448228
SYM137,2023-07-18,93.06,93.69,92.2,92.29,827972,672890,81.26977101285986
SYM137,2023-07-19,92.43,93.83,91.87,92.61,503785,310659,61.66515684393451
SYM137,2023-07-20,92.72,92.9,91.32,92.9,747904,472825,63.22003150915479
SYM137,2023-07-21,93.77,93.81,92.72,92.72,1230652,946171,76.88376795134465
SYM137,2023-07-24,92.64,93.32,91.37,93.32,663214,352636,53.17090845019568
SYM137,2023-07-25,93.81,95.53,93.52,93.52,923197,694094,75.18375329499307
SYM137,2023-07-26,93.2,93.57,92.95,93.57,863072,399561,46.295271005136655
SYM137,2023-07-27,93.3,94.06,93.06,93.52,974274,721109,74.01509605196742
SYM137,2023-07-28,93.06,93.18,92.32,93.18,71263,28222,39.60354081034884
SYM137,2023-07-31,92.5,93.17,91.19,91.19,906788,521520,57.5129183818106
SYM137,2023-08-01,90.58,90.8,89.45,89.45,887915,384994,43.359399209394056
SYM137,2023-08-02,89.43,90.29,89.31,90.29,563272,405686,72.02326216825672
SYM137,2023-08-03,90.65,90.76,88.58,88.58,845097,357480,42.300515776429584
SYM137,2023-08-04,88.73,88.75,87.2,88.45,1488427,993079,66.72003673149732
SYM137,2023-08-07,88.36,88.84,87.57,88.79,940165,676427,71.94771550021028
SYM137,2023-08-08,88.35,89.2,87.68,89.08,1056687,604600,57.21664366783589
SYM137,2023-08-09,89.51,90.93,88.78,90.11,686469,265422,38.66484501537582
SYM137,2023-08-10,90.25,92.56,89.49,89.49,1243814,1021516,82.12774628202874
SYM137,2023-08-11,89.92,91.2,89.75,91.2,1063797,234763,22.068468939924593
SYM137,2023-08-14,92.28,93.99,92.23,92.23,1737792,825480,47.50169957820364
SYM137,2023-08-15,92.14,93.26,91.99,93.26,665966,350334,52.60539846464066
SYM137,2023-08-16,93.76,93.83,92.96,93.18,1029217,645964,62.762758927353175
SYM137,2023-08-17,92.87,93.24,92.84,92.84,994663,645331,64.87939216511371
SYM137,2023-08-18,92.29,93.73,91.72,91.72,728836,359796,49.365938073528405
SYM137,2023-08-21,91.76,91.96,91.0,91.0,1561329,1175333,75.27777328852846
SYM137,2023-08-22,90.17,90.78,90.05,90.05,1094995,590682,53.943825681040764
SYM137,2023-08-23,89.85,90.22,89.33,89.33,702917,373182,53.090543512996966
SYM137,2023-08-24,89.41,89.89,89.23,89.89,888155,456857,51.438900046694485
SYM137,2023-08-25,90.2,92.24,88.93,92.24,1468804,1012138,68.90900690321946
SYM137,2023-08-28,92.39,93.09,91.22,92.64,864041,230702,26.700428975898692
SYM137,2023-08-29,92.97,93.61,92.26,92.26,689945,362442,52.532142890715896
SYM137,2023-08-30,92.91,93.48,92.03,93.48,533401,328682,61.620167698382545
SYM137,2023-08-31,93.73,93.99,93.11,93.99,861898,395205,45.85297197482146
SYM137,2023-09-01,94.28,95.09,93.63,95.09,545759,291276,53.37081658740813
SYM137,2023-09-04,94.35,95.72,92.9,95.72,1354230,927632,68.49891618235281
SYM137,2023-09-05,95.41,95.97,93.31,93.31,1220094,435999,35.73488997325616
SYM137,2023-09-06,93.86,94.49,93.31,93.39,1013631,566169,55.85556630221593
SYM137,2023-09-07,94.15,94.37,93.31,94.37,1018977,566821,55.62651822585215
SYM137,2023-09-08,94.23,94.96,93.79,93.79,657077,358809,54.60696041553323
SYM137,2023-09-11,94.36,94.38,92.86,94.38,1025063,679419,66.28076689531154
SYM137,2023-09-12,94.82,95.36,94.68,94.68,1255316,747995,59.58622030894303
SYM137,2023-09-13,93.71,95.05,93.07,95.05,1066664,306247,28.710777774066926
SYM137,2023-09-14,94.96,95.68,94.92,95.68,999624,389103,38.925006501667916
SYM137,2023-09-15,95.8,97.53,95.26,95.26,317047,160417,50.597447938655456
SYM137,2023-09-18,94.85,94.88,94.27,94.52,721305,365962,50.73622606482425
SYM137,2023-09-19,94.45,95.0,94.36,95.0,970484,484162,49.88881453172872
SYM137,2023-09-20,96.15,97.5,94.35,97.5,664310,283615,42.69331112959381
SYM137,2023-09-21,97.29,97.9,96.96,97.9,1179285,663658,56.27636570729272
SYM137,2023-09-22,97.88,99.25,96.94,96.94,1125655,596090,52.95495113281323
SYM137,2023-09-25,96.99,97.18,95.15,97.18,890735,335399,37.654223696454935
SYM137,2023-09-26,97.52,99.58,97.13,97.13,1039850,722607,69.4915162990798
SYM137,2023-09-27,96.97,97.93,95.77,97.93,1297663,501406,38.63919133930936
SYM137,2023-09-28,97.98,98.61,97.5,97.7,1184372,579610,48.938185310930095
SYM137,2023-09-29,97.56,97.86,95.39,95.39,1056150,461602,43.706150566711095
SYM137,2023-10-02,95.56,97.18,95.55,97.18,1291981,722555,55.926169565242226
SYM137,2023-10-03,97.26,98.61,96.34,98.61,843737,504887,59.8394792172787
SYM137,2023-10-04,97.87,98.69,97.11,98.69,1112390,704491,63.33136054142078
SYM137,2023-10-05,98.4,99.52,96.88,98.78,1110579,497500,44.796503714941444
SYM137,2023-10-06,98.82,99.59,98.54,99.59,988216,266022,26.919460435058344
SYM137,2023-10-09,99.71,100.68,99.13,99.13,975749,486265,49.835137809511515
SYM137,2023-10-10,99.27,99.99,98.1,99.78,1084471,653542,60.26368765314774
SYM137,2023-10-11,99.55,101.1,99.42,101.1,1140123,503144,44.13071837332765
SYM137,2023-10-12,100.29,100.94,99.07,99.07,1673753,1142536,68.26196960998811
SYM137,2023-10-13,99.05,99.74,98.41,99.56,1069172,767322,71.76793189601182
SYM137,2023-10-16,99.51,100.27,97.14,97.14,1269148,644188,50.757579184242246
SYM137,2023-10-17,97.03,98.22,96.88,96.88,844380,476009,56.37386131802122
SYM137,2023-10-18,96.41,96.82,96.32,96.32,562196,289191,51.43959356958359
SYM137,2023-10-19,96.86,99.23,96.31,97.05,1382461,650647,47.06443256512262
SYM137,2023-10-20,96.97,97.55,96.04,97.55,772369,315441,40.840755530917946
SYM137,2023-10-23,96.86,99.49,96.84,96.84,813331,505465,62.14759670768881
SYM137,2023-10-24,95.76,96.29,95.12,95.12,821547,334616,40.730107906611586
SYM137,2023-10-25,95.21,97.07,94.73,94.73,866654,480191,55.40755196064526
SYM137,2023-10-26,95.23,95.39,94.96,94.96,1068382,673434,63.03311083741383
SYM137,2023-10-27,94.56,95.28,93.79,93.79,1229729,764517,62.16956516518792
SYM137,2023-10-30,94.47,94.83,93.67,93.67,822875,333434,40.52070564572595
SYM137,2023-10-31,92.98,93.33,92.45,93.33,907946,578006,63.660920455636855
SYM137,2023-11-01,92.56,92.66,90.6,92.66,248770,109165,43.881943187705005
SYM137,2023-11-02,93.18,93.97,92.05,92.1,1199838,753295,62.78306073387419
SYM137,2023-11-03,92.82,93.51,92.19,93.51,631795,271376,42.9532890128659
SYM137,2023-11-06,93.91,94.25,92.88,94.25,1070048,666544,62.29110312259412
SYM137,2023-11-07,93.95,94.5,93.61,93.61,559396,391714,70.02453911990716
SYM137,2023-11-08,93.03,93.95,92.71,93.81,471193,289121,61.359373965372164
SYM137,2023-11-09,94.19,94.81,93.15,94.81,1301411,526647,40.46743347068084
SYM137,2023-11-10,94.64,95.47,94.35,94.35,946251,407998,43.117411354491196
SYM137,2023-11-13,94.14,94.19,93.41,93.41,1326560,788414,59.43299982465025
SYM137,2023-11-14,93.92,94.49,91.85,94.49,1397940,1171749,83.81969610108386
SYM137,2023-11-15,94.38,95.41,93.54,95.41,569654,278643,48.91459295429851
SYM137,2023-11-16,95.5,97.67,94.59,94.59,1284087,790358,61.550224489165444
SYM137,2023-11-17,94.83,95.25,94.72,94.72,1050127,366413,34.89230137555285
SYM137,2023-11-20,94.52,95.21,92.26,94.24,685415,317228,46.28270878373105
SYM137,2023-11-21,93.76,94.45,93.09,93.09,1599630,719402,44.97304785955414
SYM137,2023-11-22,93.01,93.27,91.72,93.14,1438711,782039,54.35696296041783
SYM137,2023-11-23,93.05,93.33,92.69,93.25,910185,487731,53.58593508919804
SYM137,2023-11-24,93.16,94.36,92.75,93.78,938661,844794,90.0
SYM137,2023-11-27,93.94,94.36,93.36,94.36,1354303,1051363,77.63131819284776
SYM137,2023-11-28,93.41,94.16,93.01,93.01,1058942,634372,59.9062683563964
SYM137,2023-11-29,93.68,94.3,92.47,94.3,996613,662238,66.44892772847734
SYM137,2023-11-30,94.2,94.54,93.51,94.54,667936,328247,49.143618733069836
SYM137,2023-12-01,94.37,95.15,93.74,93.74,1106396,569458,51.46965313745457
SYM137,2023-12-04,94.47,96.33,93.29,94.8,1120362,321642,28.708796460180764
SYM137,2023-12-05,94.89,95.14,92.15,95.14,943541,772319,81.85328287180398
SYM137,2023-12-06,95.21,96.46,94.7,96.21,605572,257226,42.47658238502356
SYM137,2023-12-07,96.58,96.74,95.92,96.74,1147430,597442,52.067851504107686
SYM137,2023-12-08,96.76,98.63,96.66,98.63,894615,303140,33.885035876462425
SYM137,2023-12-11,98.67,99.65,97.87,99.65,991966,839754,84.65558600411161
SYM137,2023-12-12,98.73,99.41,95.89,98.68,959402,659589,68.75008421991186
SYM137,2023-12-13,98.07,98.11,97.07,98.11,1356775,558067,41.131946373320346
SYM137,2023-12-14,97.58,98.63,95.89,97.86,1403326,795797,56.707928455832445
SYM137,2023-12-15,98.74,99.67,97.78,97.78,645697,368216,57.026258791436845
SYM137,2023-12-18,97.28,97.47,97.23,97.47,756328,480332,63.50849417414664
SYM137,2023-12-19,96.97,97.8,96.46,96.46,1490795,972073,65.2050621178485
SYM137,2023-12-20,96.14,96.57,95.73,95.73,622738,447945,71.93164598004527
SYM137,2023-12-21,95.56,96.91,94.99,95.43,1056396,798336,75.57166597839823
SYM137,2023-12-22,96.11,97.15,95.61,96.7,1174370,678334,57.76153283673012
SYM137,2023-12-25,96.58,96.75,96.43,96.43,885013,266897,30.157463477763137
SYM137,2023-12-26,95.69,96.58,94.31,94.31,1536698,706167,45.95356013874502
SYM137,2023-12-27,94.8,96.12,94.1,96.12,1017555,216514,21.27790868173009
SYM137,2023-12-28,95.76,95.94,95.0,95.94,1047893,667267,63.67709936145218
SYM137,2023-12-29,96.13,96.7,94.28,95.63,1203528,651838,54.160627867184495
SYM138,2023-01-02,98.04,98.11,95.99,98.11,112126,69233,61.74642508359128
SYM138,2023-01-03,97.66,97.9,96.02,97.9,858554,642375,74.82067736036592
SYM138,2023-01-04,97.72,98.38,97.29,98.38,713929,342879,48.027177780886014
SYM138,2023-01-05,98.54,99.2,97.38,98.79,1388106,575147,41.4340030666356
SYM138,2023-01-06,99.37,101.2,97.89,97.89,933439,436057,46.71510642276473
SYM138,2023-01-09,97.9,98.34,97.77,98.34,1289876,593533,46.01478070432567
SYM138,2023-01-10,98.84,98.9,97.75,97.75,1022696,653832,63.93221646263494
SYM138,2023-01-11,97.89,99.8,97.43,99.8,902945,796763,88.24055428151057
SYM138,2023-01-12,100.3,100.51,100.13,100.13,1089841,494943,45.41427265337157
SYM138,2023-01-13,99.54,100.47,97.76,100.43,844226,493866,58.49934885141025
SYM138,2023-01-16,100.51,101.77,100.4,101.77,946393,573359,60.58363464823852
SYM138,2023-01-17,102.17,102.56,101.12,101.12,1061165,638461,60.16608030402153
SYM138,2023-01-18,102.69,102.74,101.28,102.36,1784234,752266,42.161852317126716
SYM138,2023-01-19,102.61,103.5,102.46,102.46,1087035,490710,45.142147489820175
SYM138,2023-01-20,102.41,103.32,101.64,103.32,1376664,1043342,75.78775228531961
SYM138,2023-01-23,103.53,104.84,101.86,104.84,470376,91846,19.526085714274203
SYM138,2023-01-24,104.68,105.57,103.94,105.45,1117058,332069,29.727150646155756
SYM138,2023-01-25,105.82,106.18,105.71,105.71,1478367,607935,41.12210058983516
SYM138,2023-01-26,104.94,106.05,103.62,106.05,1353188,713225,52.70707255879505
SYM138,2023-01-27,106.7,106.97,106.7,106.7,963248,532740,55.30669398075918
SYM138,2023-01-30,107.16,109.19,106.17,109.18,928368,398537,42.92882155862277
SYM138,2023-01-31,109.15,110.09,108.1,110.09,883553,404186,45.74564008400867
SYM138,2023-02-01,110.13,111.29,109.22,111.29,689798,276704,40.11380564464274
SYM138,2023-02-02,112.32,114.38,111.23,114.38,960642,510339,53.124799049954184
SYM138,2023-02-03,114.66,115.09,114.31,115.09,832067,613141,73.68891359494815
SYM138,2023-02-06,113.78,115.1,112.61,115.1,807917,419243,51.89194234420535
SYM138,2023-02-07,114.0,114.08,113.75,113.75,1276507,745284,58.38469187312157
SYM138,2023-02-08,114.3,115.25,113.66,115.12,1157545,697219,60.2326474223633
SYM138,2023-02-09,114.88,116.32,114.37,116.32,1151786,1011126,87.78768362238698
SYM138,2023-02-10,115.92,117.63,115.58,115.58,971021,624670,64.33127501598928
SYM138,2023-02-13,115.94,117.32,114.93,115.04,172564,132937,77.03659496695198
SYM138,2023-02-14,114.88,115.33,114.71,115.16,636263,405130,63.67344545350705
SYM138,2023-02-15,114.84,114.92,114.58,114.58,735326,504993,68.67615478032972
SYM138,2023-02-16,113.45,115.36,113.3,113.3,873502,505701,57.89361240118962
SYM138,2023-02-17,114.66,116.22,114.08,114.08,944216,522681,55.356162059287705
SYM138,2023-02-20,113.51,113.95,112.37,113.95,1150619,475951,41.36478084095062
SYM138,2023-02-21,113.69,113.93,113.28,113.93,639163,369705,57.842121693151825
SYM138,2023-02-22,113.62,113.89,112.97,112.97,1313782,848443,64.58021776389322
SYM138,2023-02-23,112.82,113.61,112.49,113.61,1620293,401828,24.79975011014161
SYM138,2023-02-24,113.82,115.1,113.04,113.3,1189264,499291,41.98321056879147
SYM138,2023-02-27,113.58,114.13,112.73,114.13,976042,571601,58.56325661571951
SYM138,2023-02-28,113.86,115.2,113.4,115.2,1227065,675207,55.026202662366956
SYM138,2023-03-01,115.14,115.59,113.88,115.59,1323304,673350,50.88400654391426
SYM138,2023-03-02,115.14,115.62,112.49,115.62,1437020,854386,59.45540623270054
SYM138,2023-03-03,115.81,118.56,115.7,115.7,396301,277369,69.98951838982542
SYM138,2023-03-06,114.83,115.35,114.39,115.35,511302,460171,90.0
SYM138,2023-03-07,115.98,116.85,113.94,113.94,978030,695720,71.13486564851902
SYM138,2023-03-08,114.12,114.44,114.02,114.02,1746662,788738,45.15689449790253
SYM138,2023-03-09,113.55,114.67,113.09,114.67,1122763,779701,69.4449189879694
SYM138,2023-03-10,113.79,114.61,113.11,113.91,815677,193861,23.766920195574368
SYM138,2023-03-13,113.75,115.5,112.2,114.97,239944,128568,53.58290807987055
SYM138,2023-03-14,115.27,116.72,115.16,116.72,626666,399264,63.71249930495845
SYM138,2023-03-15,117.84,118.06,117.73,117.73,186370,128668,69.03905239768883
SYM138,2023-03-16,116.8,117.57,116.72,116.72,1541857,936806,60.758314326885426
SYM138,2023-03-17,116.35,119.42,115.56,118.28,867693,226494,26.103023755472503
SYM138,2023-03-20,118.35,119.09,118.07,118.07,1236121,476249,38.52775875709983
SYM138,2023-03-21,118.85,120.53,117.86,117.86,1201606,532414,44.308562821179095
SYM138,2023-03-22,117.73,118.81,117.11,118.81,1233985,776357,62.914662657912935
SYM138,2023-03-23,119.55,120.16,117.79,120.16,775057,471854,60.88003694674111
SYM138,2023-03-24,120.61,121.45,120.35,121.45,625273,469446,75.07863489607738
SYM138,2023-03-27,122.24,122.25,120.87,120.87,1281663,783649,61.143172189106544
SYM138,2023-03-28,120.62,121.37,120.12,120.12,1243545,876749,70.50401631430326
SYM138,2023-03-29,119.72,120.92,119.47,120.92,943049,346753,36.769371546971726
SYM138,2023-03-30,120.21,121.05,119.31,120.63,753045,297939,39.56458053844321
SYM138,2023-03-31,120.63,120.69,119.9,120.26,1320659,917765,69.49298020234086
SYM138,2023-04-03,120.35,120.89,119.74,119.99,1063097,620350,58.35316972361256
SYM138,2023-04-04,120.35,121.33,120.31,121.33,1221068,443535,36.32358449319477
SYM138,2023-04-05,121.47,122.23,121.26,122.23,1080911,626026,57.91657220639302
SYM138,2023-04-06,122.6,122.63,122.13,122.48,784905,611564,77.91570342089139
SYM138,2023-04-07,121.76,122.0,120.66,120.66,968578,433874,44.7949759060709
SYM138,2023-04-10,120.38,121.27,119.59,121.27,1443251,845753,58.6005867116582
SYM138,2023-04-11,122.93,123.64,122.39,122.85,1387921,859386,61.91897087869471
SYM138,2023-04-12,122.37,123.77,120.69,120.69,400206,236879,59.18951691924554
SYM138,2023-04-13,120.4,120.96,119.14,119.14,897731,656493,73.12812729275471
SYM138,2023-04-14,119.3,120.24,118.45,120.24,733033,374965,51.15260958359978
SYM138,2023-04-17,120.34,120.67,118.07,120.67,1319854,840630,63.69119408872708
SYM138,2023-04-18,120.72,121.3,119.47,119.47,540297,166822,30.87599919734693
SYM138,2023-04-19,119.27,119.66,118.32,119.66,499903,272712,54.553019609327215
SYM138,2023-04-20,119.29,119.78,117.87,118.31,827131,218043,26.361459601649422
SYM138,2023-04-21,117.25,118.75,116.2,116.6,1133227,776658,68.53513987486826
SYM138,2023-04-24,115.85,116.57,113.14,116.57,1330891,1001893,75.27989287898595
SYM138,2023-04-25,115.83,116.31,115.53,116.31,802312,420410,52.39989955841271
SYM138,2023-04-26,116.32,118.23,114.97,116.72,1359049,832056,61.223438862008365
SYM138,2023-04-27,116.45,117.17,114.71,117.17,1233701,774382,62.76909463617069
SYM138,2023-04-28,116.99,117.23,114.93,117.23,1249542,825774,66.08613884516663
SYM138,2023-05-01,116.91,117.77,116.79,116.79,526297,297648,56.555194847618324
SYM138,2023-05-02,117.19,117.85,116.81,116.81,950702,717277,75.44716122052733
SYM138,2023-05-03,116.8,117.78,113.8,117.78,1007830,639301,63.43349525984491
SYM138,2023-05-04,117.32,117.58,117.12,117.58,1336950,618885,46.290882787551055
SYM138,2023-05-05,117.34,117.36,116.59,117.36,707245,294961,41.705685699746184
SYM138,2023-05-08,118.02,120.27,117.28,119.78,854825,483687,56.58323746986246
SYM138,2023-05-09,120.35,120.84,118.55,118.55,435282,264008,60.652223614856545
SYM138,2023-05-10,118.08,118.5,114.91,118.5,959560,551531,57.47749538763129
SYM138,2023-05-11,118.05,118.25,117.41,117.42,768123,335510,43.679331274913515
SYM138,2023-05-12,117.13,118.83,116.0,118.83,1448543,929593,64.17439287828365
SYM138,2023-05-15,119.25,119.3,118.58,118.76,1417791,990235,69.8435796741386
SYM138,2023-05-16,119.09,119.92,118.27,118.3,890083,362317,40.70604171072378
